PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_Num,Group_ID,Group_Size,Is_Alone,Total_Spending,Has_Spent,Is_Child,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Side_P,Cabin_Side_S,Age_Group_0-5,Age_Group_13-18,Age_Group_19-35,Age_Group_36-55,Age_Group_55+,Age_Group_6-12
4632_03,0,26.0,0,0.0,431.0,28.0,10941.0,26.0,False,176,4632,5,0,11426.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4632_04,0,52.0,0,2.0,364.0,0.0,2144.0,1804.0,False,176,4632,5,0,4314.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4632_05,0,36.0,0,0.0,551.0,0.0,5270.0,22.0,False,176,4632,5,0,5843.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4633_01,0,41.0,0,454.0,297.0,0.0,2.0,0.0,False,754,4633,1,1,753.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4634_01,0,14.0,0,514.0,0.0,392.0,0.0,0.0,False,299,4634,1,1,906.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4635_01,1,16.0,0,0.0,0.0,0.0,0.0,0.0,True,755,4635,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4637_01,0,24.0,0,672.0,0.0,501.0,0.0,0.0,False,427,4637,1,1,1173.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4638_01,0,62.0,1,0.0,1633.0,0.0,1742.0,0.0,True,153,4638,1,1,3375.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4640_01,0,26.0,0,595.0,84.0,0.0,0.0,131.0,True,760,4640,1,1,810.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4641_01,0,45.0,0,65.0,63.0,3.0,713.0,27.0,False,871,4641,1,1,871.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4642_01,0,41.0,0,0.0,412.0,0.0,4030.0,0.0,False,178,4642,1,1,4442.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4643_01,0,36.0,0,0.0,724.0,0.0,0.0,0.0,True,947,4643,1,1,724.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4644_01,0,13.0,0,8.0,1385.0,1445.0,250.0,8.0,True,872,4644,1,1,3096.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4645_01,0,48.0,0,0.0,9633.0,0.0,1.0,2.0,True,184,4645,2,0,9636.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4645_02,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,184,4645,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4646_01,0,22.0,0,141.0,16.0,0.0,177.0,336.0,True,873,4646,1,1,670.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4648_01,0,39.0,0,290.0,0.0,84.0,266.0,0.0,True,874,4648,1,1,640.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4649_01,0,45.0,0,1399.0,226.0,0.0,0.0,0.0,False,290,4649,1,1,1625.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4650_01,0,42.0,0,84.0,323.0,0.0,1251.0,120.0,False,762,4650,1,1,1778.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4651_01,0,33.0,0,0.0,7039.0,0.0,902.0,405.0,True,179,4651,1,1,8346.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4652_01,0,27.0,0,0.0,89.0,874.0,34.0,0.0,True,427,4652,1,1,997.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4653_01,0,47.0,0,0.0,370.0,0.0,380.0,38.0,False,302,4653,1,1,788.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4654_01,1,20.0,0,0.0,0.0,0.0,0.0,0.0,True,291,4654,1,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4655_01,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,154,4655,2,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4655_02,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,154,4655,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4656_01,0,23.0,0,0.0,1125.0,0.0,0.0,993.0,False,875,4656,2,0,2118.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4656_02,0,9.0,0,0.0,0.0,0.0,0.0,0.0,False,763,4656,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4657_01,0,17.0,0,372.0,0.0,477.0,0.0,0.0,False,756,4657,1,1,849.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4658_01,0,26.0,0,0.0,823.0,0.0,1821.0,1508.0,False,147,4658,2,0,4152.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4658_02,0,38.0,0,0.0,93.0,0.0,0.0,7303.0,False,147,4658,2,0,7396.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4659_01,0,24.0,0,703.0,0.0,0.0,0.0,0.0,False,876,4659,1,1,703.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4661_01,0,30.0,0,77.0,2325.0,5.0,117.0,1.0,True,948,4661,7,0,2525.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4661_02,1,2.0,0,0.0,0.0,0.0,0.0,0.0,False,757,4661,7,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4661_03,1,4.0,0,0.0,0.0,0.0,0.0,0.0,True,757,4661,7,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4661_04,1,9.0,0,0.0,0.0,0.0,0.0,0.0,False,757,4661,7,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4661_05,0,30.0,0,0.0,0.0,3.0,3434.0,0.0,False,948,4661,7,0,3437.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4661_06,1,5.0,0,0.0,0.0,0.0,0.0,0.0,False,757,4661,7,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4661_07,0,2.0,0,0.0,0.0,0.0,0.0,0.0,False,757,4661,7,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4662_01,0,32.0,0,45.0,985.0,0.0,0.0,6803.0,False,148,4662,3,0,7833.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4662_02,1,53.0,0,0.0,0.0,0.0,0.0,0.0,True,148,4662,3,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4662_03,0,46.0,0,0.0,3856.0,0.0,1.0,312.0,True,427,4662,3,0,4169.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4663_01,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,765,4663,6,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4663_02,1,1.0,0,0.0,0.0,0.0,0.0,0.0,True,765,4663,6,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4663_03,1,11.0,0,0.0,0.0,0.0,0.0,0.0,True,765,4663,6,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
4663_04,0,3.0,0,0.0,0.0,0.0,0.0,0.0,True,765,4663,6,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4663_05,1,33.0,0,0.0,0.0,0.0,0.0,0.0,True,765,4663,6,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4663_06,1,3.0,0,0.0,0.0,0.0,0.0,0.0,True,765,4663,6,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4664_01,0,38.0,0,182.0,776.0,3.0,33.0,0.0,False,303,4664,1,1,994.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4665_01,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,758,4665,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4667_01,1,41.0,0,0.0,0.0,0.0,0.0,0.0,True,427,4667,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4668_01,1,64.0,0,0.0,0.0,0.0,0.0,0.0,True,180,4668,2,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4668_02,1,27.0,1,0.0,0.0,0.0,0.0,0.0,True,180,4668,2,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4672_01,1,41.0,0,0.0,0.0,0.0,0.0,0.0,False,759,4672,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4673_01,0,19.0,0,35.0,2.0,481.0,121.0,0.0,False,950,4673,1,1,639.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4676_01,0,42.0,0,0.0,0.0,1677.0,65.0,62.0,True,760,4676,1,1,1804.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4677_01,0,30.0,0,0.0,4066.0,0.0,544.0,1272.0,False,150,4677,1,1,5882.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4678_01,0,38.0,0,183.0,203.0,0.0,110.0,374.0,False,951,4678,1,1,870.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4679_01,0,63.0,0,0.0,4579.0,1.0,1006.0,2084.0,True,181,4679,1,1,7670.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4680_01,0,17.0,0,0.0,0.0,38.0,0.0,2.0,False,155,4680,4,0,40.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4680_02,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,952,4680,4,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4680_03,0,19.0,0,0.0,0.0,0.0,0.0,0.0,True,952,4680,4,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4680_04,0,37.0,0,1144.0,4.0,34.0,0.0,0.0,False,155,4680,4,0,1182.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4684_01,0,50.0,0,225.0,0.0,796.0,107.0,0.0,True,878,4684,1,1,1128.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4686_01,0,38.0,0,0.0,172.0,615.0,0.0,0.0,True,768,4686,1,1,787.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4689_01,0,28.0,1,0.0,3119.0,0.0,1404.0,366.0,True,182,4689,1,1,4889.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4690_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,156,4690,2,0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4690_02,0,27.0,0,14327.0,1487.0,0.0,1.0,0.0,False,427,4690,2,0,15815.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4691_01,0,15.0,0,0.0,7.0,0.0,749.0,0.0,False,769,4691,1,1,756.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4693_01,0,29.0,1,0.0,920.0,0.0,2052.0,3687.0,False,186,4693,2,0,6659.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4693_02,1,65.0,0,0.0,0.0,0.0,0.0,0.0,True,186,4693,2,0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4694_01,0,27.0,0,0.0,630.0,0.0,71.0,0.0,True,881,4694,1,1,701.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4695_01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,882,4695,3,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4695_02,0,21.0,0,3148.0,0.0,1.0,0.0,0.0,False,882,4695,3,0,3149.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4695_03,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,882,4695,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4696_01,1,39.0,0,0.0,0.0,0.0,0.0,0.0,True,883,4696,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4699_01,0,60.0,0,0.0,0.0,0.0,0.0,0.0,False,955,4699,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4704_01,0,30.0,0,818.0,44.0,2.0,2956.0,2311.0,False,156,4704,1,1,6131.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4706_01,1,30.0,0,0.0,0.0,0.0,0.0,0.0,False,762,4706,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4706_02,1,40.0,0,0.0,0.0,0.0,0.0,0.0,True,762,4706,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4708_01,0,26.0,0,0.0,25.0,13.0,11.0,998.0,False,304,4708,1,1,1047.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4709_01,0,38.0,0,2614.0,0.0,103.0,0.0,0.0,False,957,4709,1,1,2717.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4710_01,0,22.0,0,130.0,15.0,2454.0,0.0,0.0,True,958,4710,2,0,2599.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4710_02,0,27.0,0,179.0,0.0,1805.0,131.0,0.0,False,293,4710,2,0,2115.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4711_01,0,65.0,0,1420.0,0.0,84.0,0.0,0.0,False,959,4711,1,1,1504.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4712_01,1,61.0,0,0.0,0.0,0.0,0.0,0.0,True,764,4712,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4713_01,0,20.0,0,0.0,0.0,111.0,39.0,1094.0,False,885,4713,1,1,1244.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4714_01,1,24.0,0,0.0,0.0,0.0,0.0,0.0,False,765,4714,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4717_01,1,16.0,0,0.0,0.0,0.0,0.0,0.0,False,766,4717,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4719_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,305,4719,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4720_01,0,21.0,0,0.0,681.0,51.0,131.0,1.0,True,887,4720,1,1,864.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4721_01,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,771,4721,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4723_01,0,17.0,0,0.0,262.0,0.0,0.0,502.0,True,888,4723,2,0,764.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4723_02,0,24.0,0,154.0,7.0,241.0,213.0,453.0,False,888,4723,2,0,1068.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4725_01,0,27.0,0,866.0,0.0,0.0,0.0,23.0,False,767,4725,1,1,889.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4726_01,0,26.0,0,0.0,1910.0,0.0,1777.0,0.0,True,187,4726,5,0,3687.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4726_02,0,26.0,0,0.0,3452.0,0.0,4.0,1960.0,True,187,4726,5,0,5416.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4726_03,0,20.0,0,0.0,3.0,0.0,1271.0,2630.0,True,187,4726,5,0,3904.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4726_04,1,28.0,0,0.0,0.0,0.0,0.0,0.0,True,187,4726,5,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4726_05,0,37.0,0,8.0,21.0,0.0,56.0,2167.0,True,187,4726,5,0,2252.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4728_01,0,23.0,0,706.0,0.0,0.0,0.0,583.0,False,889,4728,2,0,1289.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4728_02,1,49.0,0,0.0,0.0,0.0,0.0,0.0,True,889,4728,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4730_01,0,50.0,0,0.0,1338.0,0.0,40.0,6178.0,False,158,4730,1,1,7556.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4732_01,1,4.0,0,0.0,0.0,0.0,0.0,0.0,True,151,4732,3,0,0.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4732_02,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,151,4732,3,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4732_03,0,44.0,0,0.0,0.0,0.0,0.0,0.0,True,151,4732,3,0,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4733_01,0,20.0,0,962.0,0.0,4581.0,105.0,0.0,True,294,4733,1,1,5648.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4738_01,0,30.0,0,531.0,807.0,35.0,200.0,0.0,False,893,4738,2,0,1573.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4738_02,0,29.0,0,574.0,0.0,4940.0,1831.0,2.0,False,893,4738,2,0,7347.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4739_01,0,22.0,0,37.0,3.0,0.0,305.0,581.0,True,773,4739,1,1,926.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4741_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,961,4741,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4741_02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,961,4741,3,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4741_03,0,6.0,0,0.0,0.0,0.0,0.0,0.0,True,961,4741,3,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4743_01,0,38.0,0,0.0,4504.0,0.0,13.0,302.0,True,306,4743,1,1,4819.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4744_01,0,34.0,0,0.0,48.0,2067.0,3.0,6.0,True,152,4744,2,0,2124.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4744_02,1,34.0,0,0.0,0.0,0.0,0.0,0.0,True,152,4744,2,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4746_01,0,27.0,0,282.0,8.0,337.0,0.0,0.0,False,775,4746,1,1,627.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4748_01,0,53.0,0,204.0,142.0,380.0,38.0,1.0,False,149,4748,1,1,765.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4750_01,0,28.0,0,0.0,395.0,118.0,14.0,1647.0,False,57,4750,2,0,2174.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4750_02,0,31.0,0,0.0,1382.0,0.0,1795.0,588.0,False,57,4750,2,0,3765.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4752_01,0,56.0,0,233.0,0.0,1356.0,0.0,171.0,False,964,4752,1,1,1760.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4753_01,0,36.0,0,850.0,0.0,454.0,0.0,0.0,False,895,4753,1,1,1304.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4754_01,0,30.0,0,25.0,245.0,198.0,2.0,321.0,False,307,4754,1,1,791.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4755_01,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,965,4755,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4756_01,1,44.0,0,0.0,0.0,0.0,0.0,0.0,True,188,4756,2,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4756_02,1,54.0,0,0.0,0.0,0.0,0.0,0.0,True,188,4756,2,0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4757_01,0,24.0,0,185.0,0.0,476.0,1810.0,53.0,False,896,4757,1,1,2524.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4758_01,0,44.0,0,248.0,0.0,0.0,0.0,623.0,False,966,4758,1,1,871.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4759_01,0,25.0,0,0.0,3.0,23.0,693.0,0.0,False,897,4759,1,1,719.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4762_01,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,968,4762,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4763_01,0,29.0,0,298.0,0.0,888.0,5.0,0.0,True,969,4763,1,1,1191.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4764_01,0,22.0,0,0.0,669.0,121.0,0.0,56.0,True,308,4764,1,1,846.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4769_01,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,776,4769,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4770_01,0,22.0,0,0.0,509.0,2.0,8.0,74.0,True,900,4770,2,0,593.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4770_02,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,900,4770,2,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4772_01,0,22.0,0,256.0,0.0,0.0,0.0,373.0,False,971,4772,1,1,629.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4773_01,0,52.0,0,935.0,779.0,0.0,0.0,0.0,True,777,4773,1,1,1714.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4774_01,1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,972,4774,4,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4774_02,1,1.0,0,0.0,0.0,0.0,0.0,0.0,True,972,4774,4,0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4774_03,0,34.0,0,2130.0,0.0,1.0,1.0,0.0,False,972,4774,4,0,2132.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4774_04,1,6.0,0,0.0,0.0,0.0,0.0,0.0,True,972,4774,4,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4775_01,0,22.0,0,123.0,1.0,660.0,0.0,0.0,True,778,4775,1,1,784.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
